Chr	Start	End	density
chr1G_TA2804	250000000	260000000	80
chr1G_TA2804	260000000	270000000	102
chr1G_TA2804	270000000	280000000	97
chr1G_TA2804	280000000	290000000	80
chr1G_TA2804	290000000	300000000	90
chr1G_TA2804	300000000	310000000	65
chr1G_TA2804	310000000	320000000	94
chr1G_TA2804	320000000	330000000	64
chr1G_TA2804	330000000	340000000	97
chr1G_TA2804	340000000	350000000	84
chr1G_TA2804	350000000	360000000	81
chr1G_TA2804	360000000	370000000	96
chr1G_TA2804	370000000	380000000	90
chr1G_TA2804	380000000	390000000	108
chr1G_TA2804	390000000	400000000	142
chr1G_TA2804	400000000	410000000	151
chr1G_TA2804	410000000	420000000	177
chr1G_TA2804	420000000	430000000	119
chr1G_TA2804	430000000	440000000	112
chr1G_TA2804	440000000	450000000	201
chr1G_TA2804	450000000	460000000	154
chr1G_TA2804	460000000	470000000	152
chr1G_TA2804	470000000	480000000	223
chr1G_TA2804	480000000	490000000	168
chr1G_TA2804	490000000	497037353	92
chr2G_TA2804	0	10000000	257
chr2G_TA2804	10000000	20000000	218
chr2G_TA2804	20000000	30000000	226
chr2G_TA2804	30000000	40000000	164
chr2G_TA2804	40000000	50000000	201
chr2G_TA2804	50000000	60000000	168
chr2G_TA2804	60000000	70000000	94
chr2G_TA2804	70000000	80000000	119
chr2G_TA2804	80000000	90000000	167
chr2G_TA2804	90000000	100000000	24
chr2G_TA2804	100000000	110000000	43
chr2G_TA2804	110000000	120000000	130
chr2G_TA2804	120000000	130000000	144
chr2G_TA2804	130000000	140000000	136
chr2G_TA2804	140000000	150000000	92
chr2G_TA2804	150000000	160000000	81
chr2G_TA2804	160000000	170000000	113
chr2G_TA2804	170000000	180000000	69
chr2G_TA2804	180000000	190000000	94
chr2G_TA2804	190000000	200000000	43
chr2G_TA2804	200000000	210000000	68
chr2G_TA2804	210000000	220000000	75
chr2G_TA2804	220000000	230000000	88
chr2G_TA2804	230000000	240000000	58
chr2G_TA2804	240000000	250000000	31
chr2G_TA2804	250000000	260000000	27
chr2G_TA2804	260000000	270000000	31
chr2G_TA2804	270000000	280000000	22
chr2G_TA2804	280000000	290000000	36
chr2G_TA2804	290000000	300000000	28
chr2G_TA2804	300000000	310000000	21
chr2G_TA2804	310000000	320000000	14
chr2G_TA2804	320000000	330000000	13
chr2G_TA2804	330000000	340000000	39
chr2G_TA2804	340000000	350000000	35
chr2G_TA2804	350000000	360000000	78
chr2G_TA2804	360000000	370000000	86
chr2G_TA2804	370000000	380000000	72
chr2G_TA2804	380000000	390000000	67
chr2G_TA2804	390000000	400000000	61
chr2G_TA2804	400000000	410000000	76
chr2G_TA2804	410000000	420000000	85
chr2G_TA2804	420000000	430000000	97
chr2G_TA2804	430000000	440000000	105
chr2G_TA2804	440000000	450000000	83
chr2G_TA2804	450000000	460000000	99
chr2G_TA2804	460000000	470000000	100
chr2G_TA2804	470000000	480000000	95
chr2G_TA2804	480000000	490000000	128
chr2G_TA2804	490000000	500000000	60
chr2G_TA2804	500000000	510000000	107
chr2G_TA2804	510000000	520000000	85
chr2G_TA2804	520000000	530000000	110
chr2G_TA2804	530000000	540000000	84
chr2G_TA2804	540000000	550000000	120
chr2G_TA2804	550000000	560000000	141
chr2G_TA2804	560000000	570000000	130
chr2G_TA2804	570000000	580000000	129
chr2G_TA2804	580000000	590000000	146
chr2G_TA2804	590000000	600000000	186
chr2G_TA2804	600000000	610000000	156
chr2G_TA2804	610000000	620000000	113
chr2G_TA2804	620000000	630000000	120
chr2G_TA2804	630000000	640000000	123
chr2G_TA2804	640000000	650000000	189
chr2G_TA2804	650000000	660000000	214
chr2G_TA2804	660000000	670000000	211
chr2G_TA2804	670000000	680000000	213
chr2G_TA2804	680000000	689748856	187
chr3G_TA2804	0	10000000	250
chr3G_TA2804	10000000	20000000	306
chr3G_TA2804	20000000	30000000	170
chr3G_TA2804	30000000	40000000	111
chr3G_TA2804	40000000	50000000	145
chr3G_TA2804	50000000	60000000	172
chr3G_TA2804	60000000	70000000	105
chr3G_TA2804	70000000	80000000	158
chr3G_TA2804	80000000	90000000	81
chr3G_TA2804	90000000	100000000	70
chr3G_TA2804	100000000	110000000	84
chr3G_TA2804	110000000	120000000	97
chr3G_TA2804	120000000	130000000	111
chr3G_TA2804	130000000	140000000	120
chr3G_TA2804	140000000	150000000	98
chr3G_TA2804	150000000	160000000	97
chr3G_TA2804	160000000	170000000	71
chr3G_TA2804	170000000	180000000	95
chr3G_TA2804	180000000	190000000	81
chr3G_TA2804	190000000	200000000	68
chr3G_TA2804	200000000	210000000	65
chr3G_TA2804	210000000	220000000	43
chr3G_TA2804	220000000	230000000	28
chr3G_TA2804	230000000	240000000	32
chr3G_TA2804	240000000	250000000	29
chr3G_TA2804	250000000	260000000	36
chr3G_TA2804	260000000	270000000	21
chr3G_TA2804	270000000	280000000	36
chr3G_TA2804	280000000	290000000	22
chr3G_TA2804	290000000	300000000	31
chr3G_TA2804	300000000	310000000	27
chr3G_TA2804	310000000	320000000	46
chr3G_TA2804	320000000	330000000	73
chr3G_TA2804	330000000	340000000	59
chr3G_TA2804	340000000	350000000	57
chr3G_TA2804	350000000	360000000	78
chr3G_TA2804	360000000	370000000	91
chr3G_TA2804	370000000	380000000	88
chr3G_TA2804	380000000	390000000	104
chr3G_TA2804	390000000	400000000	119
chr3G_TA2804	400000000	410000000	90
chr3G_TA2804	410000000	420000000	97
chr3G_TA2804	420000000	430000000	92
chr3G_TA2804	430000000	440000000	104
chr3G_TA2804	440000000	450000000	86
chr3G_TA2804	450000000	460000000	115
chr3G_TA2804	460000000	470000000	141
chr3G_TA2804	470000000	480000000	127
chr3G_TA2804	480000000	490000000	75
chr3G_TA2804	490000000	500000000	98
chr3G_TA2804	500000000	510000000	105
chr3G_TA2804	510000000	520000000	110
chr3G_TA2804	520000000	530000000	154
chr3G_TA2804	530000000	540000000	140
chr3G_TA2804	540000000	550000000	135
chr3G_TA2804	550000000	560000000	147
chr3G_TA2804	560000000	570000000	111
chr3G_TA2804	570000000	580000000	94
chr3G_TA2804	580000000	590000000	199
chr3G_TA2804	590000000	600000000	130
chr3G_TA2804	600000000	610000000	172
chr3G_TA2804	610000000	620000000	161
chr3G_TA2804	620000000	630000000	219
chr3G_TA2804	630000000	640000000	204
chr3G_TA2804	640000000	650000000	199
chr3G_TA2804	650000000	660000000	207
chr3G_TA2804	660000000	667333744	81
chr4G_TA2804	0	10000000	170
chr4G_TA2804	10000000	20000000	142
chr4G_TA2804	20000000	30000000	138
chr4G_TA2804	30000000	40000000	149
chr4G_TA2804	40000000	50000000	163
chr4G_TA2804	50000000	60000000	158
chr4G_TA2804	60000000	70000000	175
chr4G_TA2804	70000000	80000000	155
chr4G_TA2804	80000000	90000000	143
chr4G_TA2804	90000000	100000000	164
chr4G_TA2804	100000000	110000000	126
chr4G_TA2804	110000000	120000000	180
chr4G_TA2804	120000000	130000000	155
chr4G_TA2804	130000000	140000000	128
chr4G_TA2804	140000000	150000000	130
chr4G_TA2804	150000000	160000000	118
chr4G_TA2804	160000000	170000000	99
chr4G_TA2804	170000000	180000000	121
chr4G_TA2804	180000000	190000000	126
chr4G_TA2804	190000000	200000000	125
chr4G_TA2804	200000000	210000000	90
chr4G_TA2804	210000000	220000000	117
chr4G_TA2804	220000000	230000000	88
chr4G_TA2804	230000000	240000000	83
chr4G_TA2804	240000000	250000000	89
chr4G_TA2804	250000000	260000000	78
chr4G_TA2804	260000000	270000000	89
chr4G_TA2804	270000000	280000000	38
chr4G_TA2804	280000000	290000000	53
chr4G_TA2804	290000000	300000000	60
chr4G_TA2804	300000000	310000000	24
chr4G_TA2804	310000000	320000000	25
chr4G_TA2804	320000000	330000000	28
chr4G_TA2804	330000000	340000000	16
chr4G_TA2804	340000000	350000000	31
chr4G_TA2804	350000000	360000000	28
chr4G_TA2804	360000000	370000000	37
chr4G_TA2804	370000000	380000000	30
chr4G_TA2804	380000000	390000000	21
chr4G_TA2804	390000000	400000000	22
chr4G_TA2804	400000000	410000000	35
chr4G_TA2804	410000000	420000000	19
chr4G_TA2804	420000000	430000000	23
chr4G_TA2804	430000000	440000000	25
chr4G_TA2804	440000000	450000000	29
chr4G_TA2804	450000000	460000000	45
chr4G_TA2804	460000000	470000000	46
chr4G_TA2804	470000000	480000000	43
chr4G_TA2804	480000000	490000000	70
chr4G_TA2804	490000000	500000000	87
chr4G_TA2804	500000000	510000000	86
chr4G_TA2804	510000000	520000000	81
chr4G_TA2804	520000000	530000000	72
chr4G_TA2804	530000000	540000000	70
chr4G_TA2804	540000000	550000000	81
chr4G_TA2804	550000000	560000000	99
chr4G_TA2804	560000000	570000000	73
chr4G_TA2804	570000000	580000000	58
chr4G_TA2804	580000000	590000000	116
chr4G_TA2804	590000000	600000000	87
chr4G_TA2804	600000000	610000000	72
chr4G_TA2804	610000000	620000000	102
chr4G_TA2804	620000000	630000000	110
chr4G_TA2804	630000000	640000000	96
chr4G_TA2804	640000000	650000000	128
chr4G_TA2804	650000000	660000000	116
chr4G_TA2804	660000000	670000000	100
chr4G_TA2804	670000000	680000000	120
chr4G_TA2804	680000000	690000000	130
chr4G_TA2804	690000000	700000000	149
chr4G_TA2804	700000000	710000000	154
chr4G_TA2804	710000000	720000000	240
chr4G_TA2804	720000000	726833302	62
chr5G_TA2804	0	10000000	118
chr5G_TA2804	10000000	20000000	141
chr5G_TA2804	20000000	30000000	127
chr5G_TA2804	30000000	40000000	112
chr5G_TA2804	40000000	50000000	123
chr5G_TA2804	50000000	60000000	123
chr5G_TA2804	60000000	70000000	93
chr5G_TA2804	70000000	80000000	92
chr5G_TA2804	80000000	90000000	99
chr5G_TA2804	90000000	100000000	80
chr5G_TA2804	100000000	110000000	72
chr5G_TA2804	110000000	120000000	87
chr5G_TA2804	120000000	130000000	91
chr5G_TA2804	130000000	140000000	73
chr5G_TA2804	140000000	150000000	45
chr5G_TA2804	150000000	160000000	29
chr5G_TA2804	160000000	170000000	23
chr5G_TA2804	170000000	180000000	29
chr5G_TA2804	180000000	190000000	35
chr5G_TA2804	190000000	200000000	21
chr5G_TA2804	200000000	210000000	32
chr5G_TA2804	210000000	220000000	43
chr5G_TA2804	220000000	230000000	53
chr5G_TA2804	230000000	240000000	59
chr5G_TA2804	240000000	250000000	63
chr5G_TA2804	250000000	260000000	56
chr5G_TA2804	260000000	270000000	81
chr5G_TA2804	270000000	280000000	76
chr5G_TA2804	280000000	290000000	72
chr5G_TA2804	290000000	300000000	83
chr5G_TA2804	300000000	310000000	103
chr5G_TA2804	310000000	320000000	108
chr5G_TA2804	320000000	330000000	102
chr5G_TA2804	330000000	340000000	75
chr5G_TA2804	340000000	350000000	87
chr5G_TA2804	350000000	360000000	75
chr5G_TA2804	360000000	370000000	86
chr5G_TA2804	370000000	380000000	55
chr5G_TA2804	380000000	390000000	94
chr5G_TA2804	390000000	400000000	117
chr5G_TA2804	400000000	410000000	108
chr5G_TA2804	410000000	420000000	110
chr5G_TA2804	420000000	430000000	165
chr5G_TA2804	430000000	440000000	109
chr5G_TA2804	440000000	450000000	117
chr5G_TA2804	450000000	460000000	158
chr5G_TA2804	460000000	470000000	155
chr5G_TA2804	470000000	480000000	139
chr5G_TA2804	480000000	490000000	180
chr5G_TA2804	490000000	500000000	131
chr5G_TA2804	500000000	510000000	113
chr5G_TA2804	510000000	520000000	115
chr5G_TA2804	520000000	530000000	129
chr5G_TA2804	530000000	540000000	131
chr5G_TA2804	540000000	550000000	116
chr5G_TA2804	550000000	560000000	186
chr5G_TA2804	560000000	570000000	137
chr5G_TA2804	570000000	580000000	93
chr5G_TA2804	580000000	590000000	170
chr5G_TA2804	590000000	600000000	141
chr5G_TA2804	600000000	610000000	205
chr5G_TA2804	610000000	620000000	195
chr5G_TA2804	620000000	630000000	182
chr5G_TA2804	630000000	640000000	168
chr5G_TA2804	640000000	649451578	189
chr6G_TA2804	0	10000000	147
chr6G_TA2804	10000000	20000000	195
chr6G_TA2804	20000000	30000000	183
chr6G_TA2804	30000000	40000000	186
chr6G_TA2804	40000000	50000000	95
chr6G_TA2804	50000000	60000000	171
chr6G_TA2804	60000000	70000000	221
chr6G_TA2804	70000000	80000000	155
chr6G_TA2804	80000000	90000000	112
chr6G_TA2804	90000000	100000000	99
chr6G_TA2804	100000000	110000000	48
chr6G_TA2804	110000000	120000000	116
chr6G_TA2804	120000000	130000000	118
chr6G_TA2804	130000000	140000000	102
chr6G_TA2804	140000000	150000000	125
chr6G_TA2804	150000000	160000000	118
chr6G_TA2804	160000000	170000000	71
chr6G_TA2804	170000000	180000000	79
chr6G_TA2804	180000000	190000000	86
chr6G_TA2804	190000000	200000000	40
chr6G_TA2804	200000000	210000000	80
chr6G_TA2804	210000000	220000000	59
chr6G_TA2804	220000000	230000000	49
chr6G_TA2804	230000000	240000000	68
chr6G_TA2804	240000000	250000000	48
chr6G_TA2804	250000000	260000000	44
chr6G_TA2804	260000000	270000000	28
chr6G_TA2804	270000000	280000000	17
chr6G_TA2804	280000000	290000000	25
chr6G_TA2804	290000000	300000000	19
chr6G_TA2804	300000000	310000000	29
chr6G_TA2804	310000000	320000000	23
chr6G_TA2804	320000000	330000000	27
chr6G_TA2804	330000000	340000000	36
chr6G_TA2804	340000000	350000000	30
chr6G_TA2804	350000000	360000000	42
chr6G_TA2804	360000000	370000000	61
chr6G_TA2804	370000000	380000000	76
chr6G_TA2804	380000000	390000000	55
chr6G_TA2804	390000000	400000000	70
chr6G_TA2804	400000000	410000000	61
chr6G_TA2804	410000000	420000000	97
chr6G_TA2804	420000000	430000000	92
chr6G_TA2804	430000000	440000000	68
chr6G_TA2804	440000000	450000000	86
chr6G_TA2804	450000000	460000000	108
chr6G_TA2804	460000000	470000000	90
chr6G_TA2804	470000000	480000000	122
chr6G_TA2804	480000000	490000000	129
chr6G_TA2804	490000000	500000000	42
chr6G_TA2804	500000000	510000000	62
chr6G_TA2804	510000000	520000000	136
chr6G_TA2804	520000000	530000000	105
chr6G_TA2804	530000000	540000000	151
chr6G_TA2804	540000000	550000000	155
chr6G_TA2804	550000000	560000000	127
chr6G_TA2804	560000000	570000000	185
chr6G_TA2804	570000000	580000000	184
chr6G_TA2804	580000000	590000000	235
chr6G_TA2804	590000000	599005360	205
chr7G_TA2804	0	10000000	227
chr7G_TA2804	10000000	20000000	171
chr7G_TA2804	20000000	30000000	210
chr7G_TA2804	30000000	40000000	218
chr7G_TA2804	40000000	50000000	158
chr7G_TA2804	50000000	60000000	114
chr7G_TA2804	60000000	70000000	156
chr7G_TA2804	70000000	80000000	156
chr7G_TA2804	80000000	90000000	180
chr7G_TA2804	90000000	100000000	115
chr7G_TA2804	100000000	110000000	151
chr7G_TA2804	110000000	120000000	141
chr7G_TA2804	120000000	130000000	111
chr7G_TA2804	130000000	140000000	69
chr7G_TA2804	140000000	150000000	126
chr7G_TA2804	150000000	160000000	100
chr7G_TA2804	160000000	170000000	117
chr7G_TA2804	170000000	180000000	107
chr7G_TA2804	180000000	190000000	91
chr7G_TA2804	190000000	200000000	81
chr7G_TA2804	200000000	210000000	103
chr7G_TA2804	210000000	220000000	71
chr7G_TA2804	220000000	230000000	115
chr7G_TA2804	230000000	240000000	87
chr7G_TA2804	240000000	250000000	76
chr7G_TA2804	250000000	260000000	78
chr7G_TA2804	260000000	270000000	63
chr7G_TA2804	270000000	280000000	72
chr7G_TA2804	280000000	290000000	56
chr7G_TA2804	290000000	300000000	67
chr7G_TA2804	300000000	310000000	26
chr7G_TA2804	310000000	320000000	36
chr7G_TA2804	320000000	330000000	16
chr7G_TA2804	330000000	340000000	23
chr7G_TA2804	340000000	350000000	21
chr7G_TA2804	350000000	360000000	17
chr7G_TA2804	360000000	370000000	36
chr7G_TA2804	370000000	380000000	27
chr7G_TA2804	380000000	390000000	34
chr7G_TA2804	390000000	400000000	35
chr7G_TA2804	400000000	410000000	61
chr7G_TA2804	410000000	420000000	88
chr7G_TA2804	420000000	430000000	68
chr7G_TA2804	430000000	440000000	68
chr7G_TA2804	440000000	450000000	87
chr7G_TA2804	450000000	460000000	67
chr7G_TA2804	460000000	470000000	99
chr7G_TA2804	470000000	480000000	97
chr7G_TA2804	480000000	490000000	93
chr7G_TA2804	490000000	500000000	90
chr7G_TA2804	500000000	510000000	91
chr7G_TA2804	510000000	520000000	110
chr7G_TA2804	520000000	530000000	128
chr7G_TA2804	530000000	540000000	76
chr7G_TA2804	540000000	550000000	101
chr7G_TA2804	550000000	560000000	115
chr7G_TA2804	560000000	570000000	139
chr7G_TA2804	570000000	580000000	88
chr7G_TA2804	580000000	590000000	85
chr7G_TA2804	590000000	600000000	113
chr7G_TA2804	600000000	610000000	187
chr7G_TA2804	610000000	620000000	136
chr7G_TA2804	620000000	630000000	136
chr7G_TA2804	630000000	640000000	125
chr7G_TA2804	640000000	650000000	164
chr7G_TA2804	650000000	660000000	198
chr7G_TA2804	660000000	670000000	142
chr7G_TA2804	670000000	680000000	177
chr7G_TA2804	680000000	690000000	125
chr7G_TA2804	690000000	696135035	161
