Chr	Start	End	Cenh3
chr3G_TA2804	335500000	336000000	10944
chr3G_TA2804	336000000	336500000	10008
chr3G_TA2804	336500000	337000000	10364
chr3G_TA2804	337000000	337500000	9572
chr3G_TA2804	337500000	338000000	9460
chr3G_TA2804	338000000	338500000	10158
chr3G_TA2804	338500000	339000000	10084
chr3G_TA2804	339000000	339500000	9810
chr3G_TA2804	339500000	340000000	10588
chr3G_TA2804	340000000	340500000	9960
chr3G_TA2804	340500000	341000000	9852
chr3G_TA2804	341000000	341500000	10448
chr3G_TA2804	341500000	342000000	9196
chr3G_TA2804	342000000	342500000	10080
chr3G_TA2804	342500000	343000000	12038
chr3G_TA2804	343000000	343500000	10796
chr3G_TA2804	343500000	344000000	11494
chr3G_TA2804	344000000	344500000	11810
chr3G_TA2804	344500000	345000000	11298
chr3G_TA2804	345000000	345500000	10894
chr3G_TA2804	345500000	346000000	9991
chr3G_TA2804	346000000	346500000	10151
chr3G_TA2804	346500000	347000000	10134
chr3G_TA2804	347000000	347500000	9810
chr3G_TA2804	347500000	348000000	10400
chr3G_TA2804	348000000	348500000	10592
chr3G_TA2804	348500000	349000000	10062
chr3G_TA2804	349000000	349500000	11200
chr3G_TA2804	349500000	350000000	9904
chr3G_TA2804	350000000	350500000	10262
chr3G_TA2804	350500000	351000000	9270
chr3G_TA2804	351000000	351500000	9388
chr3G_TA2804	351500000	352000000	9754
chr3G_TA2804	352000000	352500000	9830
chr3G_TA2804	352500000	353000000	11026
chr3G_TA2804	353000000	353500000	10096
chr3G_TA2804	353500000	354000000	11224
chr3G_TA2804	354000000	354500000	11470
chr3G_TA2804	354500000	355000000	9820
chr3G_TA2804	355000000	355500000	10182
chr3G_TA2804	355500000	356000000	10790
chr3G_TA2804	356000000	356500000	10870
chr3G_TA2804	356500000	357000000	8386
chr3G_TA2804	357000000	357500000	9968
chr3G_TA2804	357500000	358000000	11072
chr3G_TA2804	358000000	358500000	10142
chr3G_TA2804	358500000	359000000	11099
chr3G_TA2804	359000000	359500000	11025
chr3G_TA2804	359500000	360000000	10064
chr3G_TA2804	360000000	360500000	10070
chr3G_TA2804	360500000	361000000	10836
chr3G_TA2804	361000000	361500000	11506
chr3G_TA2804	361500000	362000000	10981
chr3G_TA2804	362000000	362500000	10423
chr3G_TA2804	362500000	363000000	10800
chr3G_TA2804	363000000	363500000	9684
chr3G_TA2804	363500000	364000000	10336
chr3G_TA2804	364000000	364500000	9896
chr3G_TA2804	364500000	365000000	9702
chr3G_TA2804	365000000	365500000	10446
chr3G_TA2804	365500000	366000000	10926
chr3G_TA2804	366000000	366500000	9888
chr3G_TA2804	366500000	367000000	9883
chr3G_TA2804	367000000	367500000	10301
chr3G_TA2804	367500000	368000000	10494
chr3G_TA2804	368000000	368500000	9152
chr3G_TA2804	368500000	369000000	9918
chr3G_TA2804	369000000	369500000	10728
chr3G_TA2804	369500000	370000000	10343
chr3G_TA2804	370000000	370500000	10133
chr3G_TA2804	370500000	371000000	10494
chr3G_TA2804	371000000	371500000	9884
chr3G_TA2804	371500000	372000000	11248
chr3G_TA2804	372000000	372500000	9979
chr3G_TA2804	372500000	373000000	10691
chr3G_TA2804	373000000	373500000	10314
chr3G_TA2804	373500000	374000000	10154
chr3G_TA2804	374000000	374500000	11047
chr3G_TA2804	374500000	375000000	10137
chr3G_TA2804	375000000	375500000	10296
chr3G_TA2804	375500000	376000000	10462
chr3G_TA2804	376000000	376500000	11206
chr3G_TA2804	376500000	377000000	11096
chr3G_TA2804	377000000	377500000	10798
chr3G_TA2804	377500000	378000000	9504
chr3G_TA2804	378000000	378500000	11250
chr3G_TA2804	378500000	379000000	10818
chr3G_TA2804	379000000	379500000	10057
chr3G_TA2804	379500000	380000000	9999
chr3G_TA2804	380000000	380500000	10902
chr3G_TA2804	380500000	381000000	10330
chr3G_TA2804	381000000	381500000	9762
chr3G_TA2804	381500000	382000000	10158
chr3G_TA2804	382000000	382500000	9302
chr3G_TA2804	382500000	383000000	11348
chr3G_TA2804	383000000	383500000	9826
chr3G_TA2804	383500000	384000000	9949
chr3G_TA2804	384000000	384500000	10077
chr3G_TA2804	384500000	385000000	9873
chr3G_TA2804	385000000	385500000	10107
chr3G_TA2804	385500000	386000000	9390
chr3G_TA2804	386000000	386500000	9220
chr3G_TA2804	386500000	387000000	9182
chr3G_TA2804	387000000	387500000	10006
chr3G_TA2804	387500000	388000000	10518
chr3G_TA2804	388000000	388500000	9820
chr3G_TA2804	388500000	389000000	10013
chr3G_TA2804	389000000	389500000	11011
chr3G_TA2804	389500000	390000000	9908
chr3G_TA2804	390000000	390500000	10770
chr3G_TA2804	390500000	391000000	10308
chr3G_TA2804	391000000	391500000	10034
chr3G_TA2804	391500000	392000000	10379
chr3G_TA2804	392000000	392500000	11277
chr3G_TA2804	392500000	393000000	10318
chr3G_TA2804	393000000	393500000	10190
chr3G_TA2804	393500000	394000000	11296
chr3G_TA2804	394000000	394500000	10028
chr3G_TA2804	394500000	395000000	9508
chr3G_TA2804	395000000	395500000	9840
chr3G_TA2804	395500000	396000000	9832
chr3G_TA2804	396000000	396500000	10556
chr3G_TA2804	396500000	397000000	10236
chr3G_TA2804	397000000	397500000	10082
chr3G_TA2804	397500000	398000000	9610
chr3G_TA2804	398000000	398500000	11024
chr3G_TA2804	398500000	399000000	9956
chr3G_TA2804	399000000	399500000	9951
chr3G_TA2804	399500000	400000000	9385
chr3G_TA2804	400000000	400500000	9492
chr3G_TA2804	400500000	401000000	10638
chr3G_TA2804	401000000	401500000	10926
chr3G_TA2804	401500000	402000000	10642
chr3G_TA2804	402000000	402500000	10426
chr3G_TA2804	402500000	403000000	9714
chr3G_TA2804	403000000	403500000	9698
chr3G_TA2804	403500000	404000000	10086
chr3G_TA2804	404000000	404500000	8388
chr3G_TA2804	404500000	405000000	10450
chr3G_TA2804	405000000	405500000	11034
chr3G_TA2804	405500000	406000000	10192
chr3G_TA2804	406000000	406500000	10610
chr3G_TA2804	406500000	407000000	10118
chr3G_TA2804	407000000	407500000	10573
chr3G_TA2804	407500000	408000000	10071
chr3G_TA2804	408000000	408500000	10728
chr3G_TA2804	408500000	409000000	10042
chr3G_TA2804	409000000	409500000	9576
chr3G_TA2804	409500000	410000000	10342
chr3G_TA2804	410000000	410500000	10278
chr3G_TA2804	410500000	411000000	10116
chr3G_TA2804	411000000	411500000	10550
chr3G_TA2804	411500000	412000000	9300
chr3G_TA2804	412000000	412500000	11570
chr3G_TA2804	412500000	413000000	10213
chr3G_TA2804	413000000	413500000	9655
chr3G_TA2804	413500000	414000000	10246
chr3G_TA2804	414000000	414500000	10214
chr3G_TA2804	414500000	415000000	10523
chr3G_TA2804	415000000	415500000	10127
chr3G_TA2804	415500000	416000000	10234
chr3G_TA2804	416000000	416500000	9701
chr3G_TA2804	416500000	417000000	10109
chr3G_TA2804	417000000	417500000	9192
chr3G_TA2804	417500000	418000000	9810
chr3G_TA2804	418000000	418500000	9760
chr3G_TA2804	418500000	419000000	10050
chr3G_TA2804	419000000	419500000	7684
chr3G_TA2804	419500000	420000000	5518
chr3G_TA2804	420000000	420500000	9236
chr3G_TA2804	420500000	421000000	12770
chr3G_TA2804	421000000	421500000	10591
chr3G_TA2804	421500000	422000000	10065
chr3G_TA2804	422000000	422500000	10000
chr3G_TA2804	422500000	423000000	9842
chr3G_TA2804	423000000	423500000	9244
chr3G_TA2804	423500000	424000000	10076
chr3G_TA2804	424000000	424500000	10402
chr3G_TA2804	424500000	425000000	10646
chr3G_TA2804	425000000	425500000	10343
chr3G_TA2804	425500000	426000000	10090
chr3G_TA2804	426000000	426500000	10935
chr3G_TA2804	426500000	427000000	9964
chr3G_TA2804	427000000	427500000	10162
chr3G_TA2804	427500000	428000000	11238
chr3G_TA2804	428000000	428500000	10206
chr3G_TA2804	428500000	429000000	10397
chr3G_TA2804	429000000	429500000	10027
chr3G_TA2804	429500000	430000000	10755
chr3G_TA2804	430000000	430500000	10289
chr3G_TA2804	430500000	431000000	10096
chr3G_TA2804	431000000	431500000	9854
chr3G_TA2804	431500000	432000000	10136
chr3G_TA2804	432000000	432500000	11290
chr3G_TA2804	432500000	433000000	9648
chr3G_TA2804	433000000	433500000	9770
chr3G_TA2804	433500000	434000000	9672
chr3G_TA2804	434000000	434500000	8958
chr3G_TA2804	434500000	435000000	9966
chr3G_TA2804	435000000	435500000	10058
chr3G_TA2804	435500000	436000000	11196
chr3G_TA2804	436000000	436500000	9312
chr3G_TA2804	436500000	437000000	10160
chr3G_TA2804	437000000	437500000	9696
chr3G_TA2804	437500000	438000000	9642
chr3G_TA2804	438000000	438500000	10640
chr3G_TA2804	438500000	439000000	10500
chr3G_TA2804	439000000	439500000	7364
chr3G_TA2804	439500000	440000000	10214
chr3G_TA2804	440000000	440500000	9640
chr3G_TA2804	440500000	441000000	9942
chr3G_TA2804	441000000	441500000	10084
chr3G_TA2804	441500000	442000000	11060
chr3G_TA2804	442000000	442500000	11608
chr3G_TA2804	442500000	443000000	10526
chr3G_TA2804	443000000	443500000	9666
chr3G_TA2804	443500000	444000000	8788
chr3G_TA2804	444000000	444500000	10452
chr3G_TA2804	444500000	445000000	10470
chr3G_TA2804	445000000	445500000	9627
chr3G_TA2804	445500000	446000000	8510
chr3G_TA2804	446000000	446500000	10397
chr3G_TA2804	446500000	447000000	10648
chr3G_TA2804	447000000	447500000	10300
chr3G_TA2804	447500000	448000000	10159
chr3G_TA2804	448000000	448500000	10257
chr3G_TA2804	448500000	449000000	10440
chr3G_TA2804	449000000	449500000	10052
chr3G_TA2804	449500000	450000000	9994
chr3G_TA2804	450000000	450500000	11321
chr3G_TA2804	450500000	451000000	10345
chr3G_TA2804	451000000	451500000	9496
chr3G_TA2804	451500000	452000000	9188
chr3G_TA2804	452000000	452500000	9846
chr3G_TA2804	452500000	453000000	10318
chr3G_TA2804	453000000	453500000	9182
chr3G_TA2804	453500000	454000000	9870
chr3G_TA2804	454000000	454500000	8957
chr3G_TA2804	454500000	455000000	9605
chr3G_TA2804	455000000	455500000	6630
chr3G_TA2804	455500000	456000000	9948
chr3G_TA2804	456000000	456500000	10369
chr3G_TA2804	456500000	457000000	10741
chr3G_TA2804	457000000	457500000	10934
chr3G_TA2804	457500000	458000000	10774
chr3G_TA2804	458000000	458500000	10746
chr3G_TA2804	458500000	459000000	10826
chr3G_TA2804	459000000	459500000	9676
chr3G_TA2804	459500000	460000000	9982
chr3G_TA2804	460000000	460500000	10454
chr3G_TA2804	460500000	461000000	10662
chr3G_TA2804	461000000	461500000	10506
chr3G_TA2804	461500000	462000000	9756
chr3G_TA2804	462000000	462500000	10706
chr3G_TA2804	462500000	463000000	9613
chr3G_TA2804	463000000	463500000	9707
chr3G_TA2804	463500000	464000000	9422
chr3G_TA2804	464000000	464500000	9911
chr3G_TA2804	464500000	465000000	10199
chr3G_TA2804	465000000	465500000	9682
chr3G_TA2804	465500000	466000000	9834
chr3G_TA2804	466000000	466500000	10504
chr3G_TA2804	466500000	467000000	10000
chr3G_TA2804	467000000	467500000	10824
chr3G_TA2804	467500000	468000000	10124
chr3G_TA2804	468000000	468500000	11170
chr3G_TA2804	468500000	469000000	10077
chr3G_TA2804	469000000	469500000	9352
chr3G_TA2804	469500000	470000000	9863
chr3G_TA2804	470000000	470500000	9986
chr3G_TA2804	470500000	471000000	9498
chr3G_TA2804	471000000	471500000	11127
chr3G_TA2804	471500000	472000000	9061
chr3G_TA2804	472000000	472500000	9692
chr3G_TA2804	472500000	473000000	9592
chr3G_TA2804	473000000	473500000	10683
chr3G_TA2804	473500000	474000000	9993
chr3G_TA2804	474000000	474500000	10738
chr3G_TA2804	474500000	475000000	9870
chr3G_TA2804	475000000	475500000	10112
chr3G_TA2804	475500000	476000000	9076
chr3G_TA2804	476000000	476500000	9612
chr3G_TA2804	476500000	477000000	9656
chr3G_TA2804	477000000	477500000	9869
chr3G_TA2804	477500000	478000000	9389
chr3G_TA2804	478000000	478500000	8946
chr3G_TA2804	478500000	479000000	8226
chr3G_TA2804	479000000	479500000	8430
chr3G_TA2804	479500000	480000000	9479
chr3G_TA2804	480000000	480500000	9531
chr3G_TA2804	480500000	481000000	6932
chr3G_TA2804	481000000	481500000	10928
chr3G_TA2804	481500000	482000000	9626
chr3G_TA2804	482000000	482500000	9534
chr3G_TA2804	482500000	483000000	10672
chr3G_TA2804	483000000	483500000	10494
chr3G_TA2804	483500000	484000000	10361
chr3G_TA2804	484000000	484500000	9767
chr3G_TA2804	484500000	485000000	9392
chr3G_TA2804	485000000	485500000	10818
chr3G_TA2804	485500000	486000000	10101
chr3G_TA2804	486000000	486500000	9419
chr3G_TA2804	486500000	487000000	9534
chr3G_TA2804	487000000	487500000	9530
chr3G_TA2804	487500000	488000000	10398
chr3G_TA2804	488000000	488500000	9952
chr3G_TA2804	488500000	489000000	10258
chr3G_TA2804	489000000	489500000	9072
chr3G_TA2804	489500000	490000000	8800
chr3G_TA2804	490000000	490500000	10472
chr3G_TA2804	490500000	491000000	9872
chr3G_TA2804	491000000	491500000	8080
chr3G_TA2804	491500000	492000000	9628
chr3G_TA2804	492000000	492500000	11046
chr3G_TA2804	492500000	493000000	10594
chr3G_TA2804	493000000	493500000	11886
chr3G_TA2804	493500000	494000000	10638
chr3G_TA2804	494000000	494500000	10608
chr3G_TA2804	494500000	495000000	11782
chr3G_TA2804	495000000	495500000	9462
chr3G_TA2804	495500000	496000000	10042
chr3G_TA2804	496000000	496500000	10813
chr3G_TA2804	496500000	497000000	10245
chr3G_TA2804	497000000	497500000	10024
chr3G_TA2804	497500000	498000000	9706
chr3G_TA2804	498000000	498500000	9986
chr3G_TA2804	498500000	499000000	7866
chr3G_TA2804	499000000	499500000	9476
chr3G_TA2804	499500000	500000000	9596
chr3G_TA2804	500000000	500500000	8848
chr3G_TA2804	500500000	501000000	9774
chr3G_TA2804	501000000	501500000	11622
chr3G_TA2804	501500000	502000000	9262
chr3G_TA2804	502000000	502500000	10201
chr3G_TA2804	502500000	503000000	11193
chr3G_TA2804	503000000	503500000	10120
chr3G_TA2804	503500000	504000000	11182
chr3G_TA2804	504000000	504500000	10222
chr3G_TA2804	504500000	505000000	10008
chr3G_TA2804	505000000	505500000	10458
chr3G_TA2804	505500000	506000000	9736
chr3G_TA2804	506000000	506500000	9636
chr3G_TA2804	506500000	507000000	7760
chr3G_TA2804	507000000	507500000	9134
chr3G_TA2804	507500000	508000000	9572
chr3G_TA2804	508000000	508500000	9692
chr3G_TA2804	508500000	509000000	9594
chr3G_TA2804	509000000	509500000	11420
chr3G_TA2804	509500000	510000000	10796
chr3G_TA2804	510000000	510500000	10278
chr3G_TA2804	510500000	511000000	9220
chr3G_TA2804	511000000	511500000	9531
chr3G_TA2804	511500000	512000000	9661
chr3G_TA2804	512000000	512500000	9930
chr3G_TA2804	512500000	513000000	9686
chr3G_TA2804	513000000	513500000	10014
chr3G_TA2804	513500000	514000000	10022
chr3G_TA2804	514000000	514500000	11164
chr3G_TA2804	514500000	515000000	10960
chr3G_TA2804	515000000	515500000	9381
chr3G_TA2804	515500000	516000000	10661
chr3G_TA2804	516000000	516500000	8980
chr3G_TA2804	516500000	517000000	9076
chr3G_TA2804	517000000	517500000	9770
chr3G_TA2804	517500000	518000000	8982
chr3G_TA2804	518000000	518500000	9488
chr3G_TA2804	518500000	519000000	10106
chr3G_TA2804	519000000	519500000	9407
chr3G_TA2804	519500000	520000000	8723
chr3G_TA2804	520000000	520500000	8426
chr3G_TA2804	520500000	521000000	9102
chr3G_TA2804	521000000	521500000	6682
chr3G_TA2804	521500000	522000000	9690
chr3G_TA2804	522000000	522500000	10052
chr3G_TA2804	522500000	523000000	10408
chr3G_TA2804	523000000	523500000	10026
chr3G_TA2804	523500000	524000000	10056
chr3G_TA2804	524000000	524500000	10110
chr3G_TA2804	524500000	525000000	9734
chr3G_TA2804	525000000	525500000	9490
chr3G_TA2804	525500000	526000000	9030
chr3G_TA2804	526000000	526500000	8462
chr3G_TA2804	526500000	527000000	9282
chr3G_TA2804	527000000	527500000	9270
chr3G_TA2804	527500000	528000000	8868
chr3G_TA2804	528000000	528500000	10152
chr3G_TA2804	528500000	529000000	9552
chr3G_TA2804	529000000	529500000	9328
chr3G_TA2804	529500000	530000000	8524
chr3G_TA2804	530000000	530500000	8500
chr3G_TA2804	530500000	531000000	9544
chr3G_TA2804	531000000	531500000	9430
chr3G_TA2804	531500000	532000000	8118
chr3G_TA2804	532000000	532500000	8380
chr3G_TA2804	532500000	533000000	9506
chr3G_TA2804	533000000	533500000	9310
chr3G_TA2804	533500000	534000000	9898
chr3G_TA2804	534000000	534500000	9072
chr3G_TA2804	534500000	535000000	6773
chr3G_TA2804	535000000	535500000	9796
chr3G_TA2804	535500000	536000000	8597
chr3G_TA2804	536000000	536500000	9040
chr3G_TA2804	536500000	537000000	8338
chr3G_TA2804	537000000	537500000	10682
chr3G_TA2804	537500000	538000000	10952
chr3G_TA2804	538000000	538500000	8407
chr3G_TA2804	538500000	539000000	8263
chr3G_TA2804	539000000	539500000	9490
chr3G_TA2804	539500000	540000000	9076
chr3G_TA2804	540000000	540500000	8024
chr3G_TA2804	540500000	541000000	9448
chr3G_TA2804	541000000	541500000	9546
chr3G_TA2804	541500000	542000000	7612
chr3G_TA2804	542000000	542500000	8944
chr3G_TA2804	542500000	543000000	8410
chr3G_TA2804	543000000	543500000	10130
chr3G_TA2804	543500000	544000000	8552
chr3G_TA2804	544000000	544500000	9466
chr3G_TA2804	544500000	545000000	6622
chr3G_TA2804	545000000	545500000	9208
chr3G_TA2804	545500000	546000000	9344
chr3G_TA2804	546000000	546500000	9314
chr3G_TA2804	546500000	547000000	8208
chr3G_TA2804	547000000	547500000	7500
chr3G_TA2804	547500000	548000000	9462
chr3G_TA2804	548000000	548500000	8308
chr3G_TA2804	548500000	549000000	8834
chr3G_TA2804	549000000	549500000	9058
chr3G_TA2804	549500000	550000000	8332
chr3G_TA2804	550000000	550500000	8310
chr3G_TA2804	550500000	551000000	8499
chr3G_TA2804	551000000	551500000	9229
chr3G_TA2804	551500000	552000000	9112
chr3G_TA2804	552000000	552500000	9915
chr3G_TA2804	552500000	553000000	8251
chr3G_TA2804	553000000	553500000	9614
chr3G_TA2804	553500000	554000000	8252
chr3G_TA2804	554000000	554500000	8838
chr3G_TA2804	554500000	555000000	8227
chr3G_TA2804	555000000	555500000	9762
chr3G_TA2804	555500000	556000000	9225
chr3G_TA2804	556000000	556500000	8906
chr3G_TA2804	556500000	557000000	7776
chr3G_TA2804	557000000	557500000	8752
chr3G_TA2804	557500000	558000000	8786
chr3G_TA2804	558000000	558500000	7876
chr3G_TA2804	558500000	559000000	7994
chr3G_TA2804	559000000	559500000	9408
chr3G_TA2804	559500000	560000000	9806
chr3G_TA2804	560000000	560500000	10042
chr3G_TA2804	560500000	561000000	8346
chr3G_TA2804	561000000	561500000	10010
chr3G_TA2804	561500000	562000000	9986
chr3G_TA2804	562000000	562500000	10016
chr3G_TA2804	562500000	563000000	8830
chr3G_TA2804	563000000	563500000	9110
chr3G_TA2804	563500000	564000000	6672
chr3G_TA2804	564000000	564500000	8096
chr3G_TA2804	564500000	565000000	6842
chr3G_TA2804	565000000	565500000	5414
chr3G_TA2804	565500000	566000000	8702
chr3G_TA2804	566000000	566500000	7710
chr3G_TA2804	566500000	567000000	8420
chr3G_TA2804	567000000	567500000	8670
chr3G_TA2804	567500000	568000000	8650
chr3G_TA2804	568000000	568500000	8836
chr3G_TA2804	568500000	569000000	8840
chr3G_TA2804	569000000	569500000	9684
chr3G_TA2804	569500000	570000000	9126
chr3G_TA2804	570000000	570500000	9324
chr3G_TA2804	570500000	571000000	10075
chr3G_TA2804	571000000	571500000	9377
chr3G_TA2804	571500000	572000000	9344
chr3G_TA2804	572000000	572500000	8842
chr3G_TA2804	572500000	573000000	8836
chr3G_TA2804	573000000	573500000	8108
chr3G_TA2804	573500000	574000000	8954
chr3G_TA2804	574000000	574500000	9744
chr3G_TA2804	574500000	575000000	8158
chr3G_TA2804	575000000	575500000	8388
chr3G_TA2804	575500000	576000000	9414
chr3G_TA2804	576000000	576500000	9312
chr3G_TA2804	576500000	577000000	9418
chr3G_TA2804	577000000	577500000	9328
chr3G_TA2804	577500000	578000000	8948
chr3G_TA2804	578000000	578500000	8744
chr3G_TA2804	578500000	579000000	8688
chr3G_TA2804	579000000	579500000	7914
chr3G_TA2804	579500000	580000000	8429
chr3G_TA2804	580000000	580500000	7681
chr3G_TA2804	580500000	581000000	8540
chr3G_TA2804	581000000	581500000	7124
chr3G_TA2804	581500000	582000000	8202
chr3G_TA2804	582000000	582500000	7588
chr3G_TA2804	582500000	583000000	6688
chr3G_TA2804	583000000	583500000	7344
chr3G_TA2804	583500000	584000000	7318
chr3G_TA2804	584000000	584500000	7542
chr3G_TA2804	584500000	585000000	7554
chr3G_TA2804	585000000	585500000	6868
chr3G_TA2804	585500000	586000000	6118
chr3G_TA2804	586000000	586500000	6024
chr3G_TA2804	586500000	587000000	7378
chr3G_TA2804	587000000	587500000	6246
chr3G_TA2804	587500000	588000000	6596
chr3G_TA2804	588000000	588500000	7774
chr3G_TA2804	588500000	589000000	7786
chr3G_TA2804	589000000	589500000	6332
chr3G_TA2804	589500000	590000000	7622
chr3G_TA2804	590000000	590500000	7582
chr3G_TA2804	590500000	591000000	6864
chr3G_TA2804	591000000	591500000	7082
chr3G_TA2804	591500000	592000000	6076
chr3G_TA2804	592000000	592500000	5814
chr3G_TA2804	592500000	593000000	4612
chr3G_TA2804	593000000	593500000	7712
chr3G_TA2804	593500000	594000000	3718
chr3G_TA2804	594000000	594500000	4174
chr3G_TA2804	594500000	595000000	6304
chr3G_TA2804	595000000	595500000	7978
chr3G_TA2804	595500000	596000000	7442
chr3G_TA2804	596000000	596500000	7404
chr3G_TA2804	596500000	597000000	7568
chr3G_TA2804	597000000	597500000	7268
chr3G_TA2804	597500000	598000000	5876
chr3G_TA2804	598000000	598500000	7046
chr3G_TA2804	598500000	599000000	7068
chr3G_TA2804	599000000	599500000	6846
chr3G_TA2804	599500000	600000000	7330
chr3G_TA2804	600000000	600500000	7006
chr3G_TA2804	600500000	601000000	5372
chr3G_TA2804	601000000	601500000	6228
chr3G_TA2804	601500000	602000000	6636
chr3G_TA2804	602000000	602500000	6820
chr3G_TA2804	602500000	603000000	7142
chr3G_TA2804	603000000	603500000	6292
chr3G_TA2804	603500000	604000000	6902
chr3G_TA2804	604000000	604500000	6686
chr3G_TA2804	604500000	605000000	6160
chr3G_TA2804	605000000	605500000	6120
chr3G_TA2804	605500000	606000000	7866
chr3G_TA2804	606000000	606500000	7244
chr3G_TA2804	606500000	607000000	6928
chr3G_TA2804	607000000	607500000	5180
chr3G_TA2804	607500000	608000000	6492
chr3G_TA2804	608000000	608500000	3912
chr3G_TA2804	608500000	609000000	4482
chr3G_TA2804	609000000	609500000	6434
chr3G_TA2804	609500000	610000000	5034
chr3G_TA2804	610000000	610500000	5486
chr3G_TA2804	610500000	611000000	5306
chr3G_TA2804	611000000	611500000	7154
chr3G_TA2804	611500000	612000000	7342
chr3G_TA2804	612000000	612500000	5672
chr3G_TA2804	612500000	613000000	6178
chr3G_TA2804	613000000	613500000	6200
chr3G_TA2804	613500000	614000000	7134
chr3G_TA2804	614000000	614500000	7000
chr3G_TA2804	614500000	615000000	8220
chr3G_TA2804	615000000	615500000	6800
chr3G_TA2804	615500000	616000000	6932
chr3G_TA2804	616000000	616500000	7284
chr3G_TA2804	616500000	617000000	6660
chr3G_TA2804	617000000	617500000	5926
chr3G_TA2804	617500000	618000000	5496
chr3G_TA2804	618000000	618500000	4284
chr3G_TA2804	618500000	619000000	5888
chr3G_TA2804	619000000	619500000	5505
chr3G_TA2804	619500000	620000000	5517
chr3G_TA2804	620000000	620500000	6756
chr3G_TA2804	620500000	621000000	7796
chr3G_TA2804	621000000	621500000	7214
chr3G_TA2804	621500000	622000000	7396
chr3G_TA2804	622000000	622500000	4714
chr3G_TA2804	622500000	623000000	5562
chr3G_TA2804	623000000	623500000	6632
chr3G_TA2804	623500000	624000000	6552
chr3G_TA2804	624000000	624500000	6810
chr3G_TA2804	624500000	625000000	7192
chr3G_TA2804	625000000	625500000	6860
chr3G_TA2804	625500000	626000000	7186
chr3G_TA2804	626000000	626500000	7268
chr3G_TA2804	626500000	627000000	6932
chr3G_TA2804	627000000	627500000	6962
chr3G_TA2804	627500000	628000000	6116
chr3G_TA2804	628000000	628500000	5356
chr3G_TA2804	628500000	629000000	6502
chr3G_TA2804	629000000	629500000	6172
chr3G_TA2804	629500000	630000000	6082
chr3G_TA2804	630000000	630500000	5760
chr3G_TA2804	630500000	631000000	6721
chr3G_TA2804	631000000	631500000	5535
chr3G_TA2804	631500000	632000000	5314
chr3G_TA2804	632000000	632500000	5236
chr3G_TA2804	632500000	633000000	6656
chr3G_TA2804	633000000	633500000	3566
chr3G_TA2804	633500000	634000000	4937
chr3G_TA2804	634000000	634500000	7087
chr3G_TA2804	634500000	635000000	6726
chr3G_TA2804	635000000	635500000	7528
chr3G_TA2804	635500000	636000000	7420
chr3G_TA2804	636000000	636500000	6436
chr3G_TA2804	636500000	637000000	6320
chr3G_TA2804	637000000	637500000	6642
chr3G_TA2804	637500000	638000000	5090
chr3G_TA2804	638000000	638500000	6196
chr3G_TA2804	638500000	639000000	5022
chr3G_TA2804	639000000	639500000	5904
chr3G_TA2804	639500000	640000000	7114
chr3G_TA2804	640000000	640500000	5284
chr3G_TA2804	640500000	641000000	5690
chr3G_TA2804	641000000	641500000	5788
chr3G_TA2804	641500000	642000000	6188
chr3G_TA2804	642000000	642500000	4694
chr3G_TA2804	642500000	643000000	6840
chr3G_TA2804	643000000	643500000	3257
chr3G_TA2804	643500000	644000000	4273
chr3G_TA2804	644000000	644500000	5708
chr3G_TA2804	644500000	645000000	5912
chr3G_TA2804	645000000	645500000	6316
chr3G_TA2804	645500000	646000000	6618
chr3G_TA2804	646000000	646500000	6568
chr3G_TA2804	646500000	647000000	7012
chr3G_TA2804	647000000	647500000	5424
chr3G_TA2804	647500000	648000000	2034
chr3G_TA2804	648000000	648500000	2712
chr3G_TA2804	648500000	649000000	6524
chr3G_TA2804	649000000	649500000	5706
chr3G_TA2804	649500000	650000000	6180
chr3G_TA2804	650000000	650500000	8298
chr3G_TA2804	650500000	651000000	3420
chr3G_TA2804	651000000	651500000	4764
chr3G_TA2804	651500000	652000000	6798
chr3G_TA2804	652000000	652500000	5432
chr3G_TA2804	652500000	653000000	6484
chr3G_TA2804	653000000	653500000	4838
chr3G_TA2804	653500000	654000000	4828
chr3G_TA2804	654000000	654500000	5136
chr3G_TA2804	654500000	655000000	6520
chr3G_TA2804	655000000	655500000	5123
chr3G_TA2804	655500000	656000000	6287
chr3G_TA2804	656000000	656500000	6890
chr3G_TA2804	656500000	657000000	4472
chr3G_TA2804	657000000	657500000	5256
chr3G_TA2804	657500000	658000000	5544
chr3G_TA2804	658000000	658500000	6508
chr3G_TA2804	658500000	659000000	5264
chr3G_TA2804	659000000	659500000	6494
chr3G_TA2804	659500000	660000000	5808
chr3G_TA2804	660000000	660500000	6636
chr3G_TA2804	660500000	661000000	6266
chr3G_TA2804	661000000	661500000	5196
chr3G_TA2804	661500000	662000000	6682
chr3G_TA2804	662000000	662500000	6154
chr3G_TA2804	662500000	663000000	6857
chr3G_TA2804	663000000	663500000	4999
chr3G_TA2804	663500000	664000000	6052
chr3G_TA2804	664000000	664500000	6038
chr3G_TA2804	664500000	665000000	6064
chr3G_TA2804	665000000	665500000	6534
chr3G_TA2804	665500000	666000000	5604
chr3G_TA2804	666000000	666500000	7005
chr3G_TA2804	666500000	667000000	2507
chr3G_TA2804	667000000	667500000	1278
chr4A_TA2804	0	500000	8078
chr4A_TA2804	500000	1000000	7976
