Chr	Start	End	Density
chr7A_TA2804	490000001	500000000	1095
chr7A_TA2804	500000001	510000000	1335
chr7A_TA2804	510000001	520000000	1378
chr7A_TA2804	520000001	530000000	1263
chr7A_TA2804	530000001	540000000	1002
chr7A_TA2804	540000001	550000000	1357
chr7A_TA2804	550000001	560000000	1307
chr7A_TA2804	560000001	570000000	1222
chr7A_TA2804	570000001	580000000	1119
chr7A_TA2804	580000001	590000000	1316
chr7A_TA2804	590000001	600000000	1155
chr7A_TA2804	600000001	610000000	1188
chr7A_TA2804	610000001	620000000	1219
chr7A_TA2804	620000001	630000000	1130
chr7A_TA2804	630000001	640000000	1341
chr7A_TA2804	640000001	650000000	1360
chr7A_TA2804	650000001	660000000	1234
chr7A_TA2804	660000001	670000000	1405
chr7A_TA2804	670000001	680000000	1570
chr7A_TA2804	680000001	690000000	1247
chr7A_TA2804	690000001	700000000	1151
chr7A_TA2804	700000001	710000000	1211
chr7A_TA2804	710000001	720000000	1330
chr7A_TA2804	720000001	730000000	1329
chr7A_TA2804	730000001	740000000	1367
chr7A_TA2804	740000001	746009334	835
chr1G_TA2804	1	10000000	497
chr1G_TA2804	10000001	20000000	1342
chr1G_TA2804	20000001	30000000	1494
chr1G_TA2804	30000001	40000000	1327
chr1G_TA2804	40000001	50000000	1381
chr1G_TA2804	50000001	60000000	1427
chr1G_TA2804	60000001	70000000	1404
chr1G_TA2804	70000001	80000000	1319
chr1G_TA2804	80000001	90000000	1024
chr1G_TA2804	90000001	100000000	1148
chr1G_TA2804	100000001	110000000	919
chr1G_TA2804	110000001	120000000	692
chr1G_TA2804	120000001	130000000	772
chr1G_TA2804	130000001	140000000	904
chr1G_TA2804	140000001	150000000	534
chr1G_TA2804	150000001	160000000	761
chr1G_TA2804	160000001	170000000	1205
chr1G_TA2804	170000001	180000000	1132
chr1G_TA2804	180000001	190000000	1378
chr1G_TA2804	190000001	200000000	1352
chr1G_TA2804	200000001	210000000	1457
chr1G_TA2804	210000001	220000000	1415
chr1G_TA2804	220000001	230000000	1599
chr1G_TA2804	230000001	240000000	1582
chr1G_TA2804	240000001	250000000	1147
chr1G_TA2804	250000001	260000000	1386
chr1G_TA2804	260000001	270000000	1356
chr1G_TA2804	270000001	280000000	1466
chr1G_TA2804	280000001	290000000	1409
chr1G_TA2804	290000001	300000000	1521
chr1G_TA2804	300000001	310000000	1332
chr1G_TA2804	310000001	320000000	1519
chr1G_TA2804	320000001	330000000	1173
chr1G_TA2804	330000001	340000000	1420
chr1G_TA2804	340000001	350000000	1320
chr1G_TA2804	350000001	360000000	1365
chr1G_TA2804	360000001	370000000	1394
chr1G_TA2804	370000001	380000000	1300
chr1G_TA2804	380000001	390000000	1318
chr1G_TA2804	390000001	400000000	1492
chr1G_TA2804	400000001	410000000	1633
chr1G_TA2804	410000001	420000000	1421
chr1G_TA2804	420000001	430000000	1382
chr1G_TA2804	430000001	440000000	1261
chr1G_TA2804	440000001	450000000	1169
chr1G_TA2804	450000001	460000000	1279
chr1G_TA2804	460000001	470000000	1255
chr1G_TA2804	470000001	480000000	1432
chr1G_TA2804	480000001	490000000	1400
chr1G_TA2804	490000001	497037353	835
chr2G_TA2804	1	10000000	1065
chr2G_TA2804	10000001	20000000	1132
chr2G_TA2804	20000001	30000000	1058
chr2G_TA2804	30000001	40000000	1046
chr2G_TA2804	40000001	50000000	1244
chr2G_TA2804	50000001	60000000	1123
chr2G_TA2804	60000001	70000000	1072
chr2G_TA2804	70000001	80000000	1250
chr2G_TA2804	80000001	90000000	1234
chr2G_TA2804	90000001	100000000	229
chr2G_TA2804	100000001	110000000	464
chr2G_TA2804	110000001	120000000	1168
chr2G_TA2804	120000001	130000000	1255
chr2G_TA2804	130000001	140000000	1235
chr2G_TA2804	140000001	150000000	1013
chr2G_TA2804	150000001	160000000	996
chr2G_TA2804	160000001	170000000	1196
chr2G_TA2804	170000001	180000000	1057
chr2G_TA2804	180000001	190000000	1213
chr2G_TA2804	190000001	200000000	896
chr2G_TA2804	200000001	210000000	1163
chr2G_TA2804	210000001	220000000	1104
chr2G_TA2804	220000001	230000000	976
chr2G_TA2804	230000001	240000000	981
chr2G_TA2804	240000001	250000000	626
chr2G_TA2804	250000001	260000000	700
chr2G_TA2804	260000001	270000000	599
chr2G_TA2804	270000001	280000000	680
chr2G_TA2804	280000001	290000000	761
chr2G_TA2804	290000001	300000000	602
chr2G_TA2804	300000001	310000000	692
chr2G_TA2804	310000001	320000000	565
chr2G_TA2804	320000001	330000000	448
chr2G_TA2804	330000001	340000000	598
chr2G_TA2804	340000001	350000000	720
chr2G_TA2804	350000001	360000000	1106
chr2G_TA2804	360000001	370000000	1028
chr2G_TA2804	370000001	380000000	954
chr2G_TA2804	380000001	390000000	1083
chr2G_TA2804	390000001	400000000	1000
chr2G_TA2804	400000001	410000000	1037
chr2G_TA2804	410000001	420000000	1196
chr2G_TA2804	420000001	430000000	1084
chr2G_TA2804	430000001	440000000	1174
chr2G_TA2804	440000001	450000000	1127
chr2G_TA2804	450000001	460000000	1091
chr2G_TA2804	460000001	470000000	1168
chr2G_TA2804	470000001	480000000	1083
chr2G_TA2804	480000001	490000000	1054
chr2G_TA2804	490000001	500000000	676
chr2G_TA2804	500000001	510000000	1160
chr2G_TA2804	510000001	520000000	766
chr2G_TA2804	520000001	530000000	1158
chr2G_TA2804	530000001	540000000	1144
chr2G_TA2804	540000001	550000000	1178
chr2G_TA2804	550000001	560000000	1097
chr2G_TA2804	560000001	570000000	1112
chr2G_TA2804	570000001	580000000	1251
chr2G_TA2804	580000001	590000000	1575
chr2G_TA2804	590000001	600000000	1097
chr2G_TA2804	600000001	610000000	1077
chr2G_TA2804	610000001	620000000	1155
chr2G_TA2804	620000001	630000000	1206
chr2G_TA2804	630000001	640000000	1076
chr2G_TA2804	640000001	650000000	1026
chr2G_TA2804	650000001	660000000	1139
chr2G_TA2804	660000001	670000000	1055
chr2G_TA2804	670000001	680000000	1357
chr2G_TA2804	680000001	689748856	1093
chr3G_TA2804	1	10000000	932
chr3G_TA2804	10000001	20000000	1037
chr3G_TA2804	20000001	30000000	1138
chr3G_TA2804	30000001	40000000	946
chr3G_TA2804	40000001	50000000	1083
chr3G_TA2804	50000001	60000000	1039
chr3G_TA2804	60000001	70000000	737
chr3G_TA2804	70000001	80000000	1135
chr3G_TA2804	80000001	90000000	1112
chr3G_TA2804	90000001	100000000	887
chr3G_TA2804	100000001	110000000	1086
chr3G_TA2804	110000001	120000000	1156
chr3G_TA2804	120000001	130000000	978
chr3G_TA2804	130000001	140000000	1091
chr3G_TA2804	140000001	150000000	1137
chr3G_TA2804	150000001	160000000	1088
chr3G_TA2804	160000001	170000000	1081
chr3G_TA2804	170000001	180000000	1108
chr3G_TA2804	180000001	190000000	979
chr3G_TA2804	190000001	200000000	909
chr3G_TA2804	200000001	210000000	1057
chr3G_TA2804	210000001	220000000	920
chr3G_TA2804	220000001	230000000	843
chr3G_TA2804	230000001	240000000	744
chr3G_TA2804	240000001	250000000	832
chr3G_TA2804	250000001	260000000	746
chr3G_TA2804	260000001	270000000	599
chr3G_TA2804	270000001	280000000	705
chr3G_TA2804	280000001	290000000	610
chr3G_TA2804	290000001	300000000	591
chr3G_TA2804	300000001	310000000	544
chr3G_TA2804	310000001	320000000	802
chr3G_TA2804	320000001	330000000	1170
chr3G_TA2804	330000001	340000000	1138
chr3G_TA2804	340000001	350000000	1046
chr3G_TA2804	350000001	360000000	1103
chr3G_TA2804	360000001	370000000	1177
chr3G_TA2804	370000001	380000000	1133
chr3G_TA2804	380000001	390000000	1203
chr3G_TA2804	390000001	400000000	1209
chr3G_TA2804	400000001	410000000	1128
chr3G_TA2804	410000001	420000000	1145
chr3G_TA2804	420000001	430000000	1059
chr3G_TA2804	430000001	440000000	1330
chr3G_TA2804	440000001	450000000	1135
chr3G_TA2804	450000001	460000000	1078
chr3G_TA2804	460000001	470000000	1132
chr3G_TA2804	470000001	480000000	1138
chr3G_TA2804	480000001	490000000	1240
chr3G_TA2804	490000001	500000000	1008
chr3G_TA2804	500000001	510000000	1160
chr3G_TA2804	510000001	520000000	1187
chr3G_TA2804	520000001	530000000	1145
chr3G_TA2804	530000001	540000000	1210
chr3G_TA2804	540000001	550000000	1218
chr3G_TA2804	550000001	560000000	1138
chr3G_TA2804	560000001	570000000	1036
chr3G_TA2804	570000001	580000000	1092
chr3G_TA2804	580000001	590000000	1150
chr3G_TA2804	590000001	600000000	966
chr3G_TA2804	600000001	610000000	970
chr3G_TA2804	610000001	620000000	989
chr3G_TA2804	620000001	630000000	952
chr3G_TA2804	630000001	640000000	1030
chr3G_TA2804	640000001	650000000	1083
chr3G_TA2804	650000001	660000000	1077
chr3G_TA2804	660000001	667333744	671
chr4G_TA2804	1	10000000	1226
chr4G_TA2804	10000001	20000000	1158
chr4G_TA2804	20000001	30000000	1125
chr4G_TA2804	30000001	40000000	1315
chr4G_TA2804	40000001	50000000	1313
chr4G_TA2804	50000001	60000000	1360
chr4G_TA2804	60000001	70000000	1149
chr4G_TA2804	70000001	80000000	1269
chr4G_TA2804	80000001	90000000	1159
chr4G_TA2804	90000001	100000000	1338
chr4G_TA2804	100000001	110000000	1344
chr4G_TA2804	110000001	120000000	1297
chr4G_TA2804	120000001	130000000	1186
chr4G_TA2804	130000001	140000000	1120
chr4G_TA2804	140000001	150000000	1123
chr4G_TA2804	150000001	160000000	1185
chr4G_TA2804	160000001	170000000	1363
chr4G_TA2804	170000001	180000000	982
chr4G_TA2804	180000001	190000000	1034
chr4G_TA2804	190000001	200000000	1122
chr4G_TA2804	200000001	210000000	1042
chr4G_TA2804	210000001	220000000	1077
chr4G_TA2804	220000001	230000000	956
chr4G_TA2804	230000001	240000000	1000
chr4G_TA2804	240000001	250000000	1016
chr4G_TA2804	250000001	260000000	1029
chr4G_TA2804	260000001	270000000	1038
chr4G_TA2804	270000001	280000000	777
chr4G_TA2804	280000001	290000000	962
chr4G_TA2804	290000001	300000000	861
chr4G_TA2804	300000001	310000000	814
chr4G_TA2804	310000001	320000000	608
chr4G_TA2804	320000001	330000000	482
chr4G_TA2804	330000001	340000000	537
chr4G_TA2804	340000001	350000000	762
chr4G_TA2804	350000001	360000000	665
chr4G_TA2804	360000001	370000000	784
chr4G_TA2804	370000001	380000000	844
chr4G_TA2804	380000001	390000000	672
chr4G_TA2804	390000001	400000000	649
chr4G_TA2804	400000001	410000000	684
chr4G_TA2804	410000001	420000000	760
chr4G_TA2804	420000001	430000000	834
chr4G_TA2804	430000001	440000000	741
chr4G_TA2804	440000001	450000000	688
chr4G_TA2804	450000001	460000000	852
chr4G_TA2804	460000001	470000000	921
chr4G_TA2804	470000001	480000000	915
chr4G_TA2804	480000001	490000000	1048
chr4G_TA2804	490000001	500000000	1185
chr4G_TA2804	500000001	510000000	1076
chr4G_TA2804	510000001	520000000	1147
chr4G_TA2804	520000001	530000000	1155
chr4G_TA2804	530000001	540000000	941
chr4G_TA2804	540000001	550000000	1217
chr4G_TA2804	550000001	560000000	1083
chr4G_TA2804	560000001	570000000	1129
chr4G_TA2804	570000001	580000000	725
chr4G_TA2804	580000001	590000000	1127
chr4G_TA2804	590000001	600000000	1142
chr4G_TA2804	600000001	610000000	954
chr4G_TA2804	610000001	620000000	974
chr4G_TA2804	620000001	630000000	989
chr4G_TA2804	630000001	640000000	1074
chr4G_TA2804	640000001	650000000	1016
chr4G_TA2804	650000001	660000000	1375
chr4G_TA2804	660000001	670000000	1094
chr4G_TA2804	670000001	680000000	1191
chr4G_TA2804	680000001	690000000	1080
chr4G_TA2804	690000001	700000000	1002
chr4G_TA2804	700000001	710000000	1035
chr4G_TA2804	710000001	720000000	1029
chr4G_TA2804	720000001	726833302	502
chr5G_TA2804	1	10000000	606
chr5G_TA2804	10000001	20000000	860
chr5G_TA2804	20000001	30000000	953
chr5G_TA2804	30000001	40000000	953
chr5G_TA2804	40000001	50000000	837
chr5G_TA2804	50000001	60000000	963
chr5G_TA2804	60000001	70000000	975
chr5G_TA2804	70000001	80000000	1030
chr5G_TA2804	80000001	90000000	879
chr5G_TA2804	90000001	100000000	963
chr5G_TA2804	100000001	110000000	883
chr5G_TA2804	110000001	120000000	1131
chr5G_TA2804	120000001	130000000	1008
chr5G_TA2804	130000001	140000000	879
chr5G_TA2804	140000001	150000000	678
chr5G_TA2804	150000001	160000000	672
chr5G_TA2804	160000001	170000000	838
chr5G_TA2804	170000001	180000000	746
chr5G_TA2804	180000001	190000000	651
chr5G_TA2804	190000001	200000000	462
chr5G_TA2804	200000001	210000000	688
chr5G_TA2804	210000001	220000000	1022
chr5G_TA2804	220000001	230000000	982
chr5G_TA2804	230000001	240000000	965
chr5G_TA2804	240000001	250000000	965
chr5G_TA2804	250000001	260000000	1006
chr5G_TA2804	260000001	270000000	999
chr5G_TA2804	270000001	280000000	906
chr5G_TA2804	280000001	290000000	1092
chr5G_TA2804	290000001	300000000	873
chr5G_TA2804	300000001	310000000	940
chr5G_TA2804	310000001	320000000	952
chr5G_TA2804	320000001	330000000	973
chr5G_TA2804	330000001	340000000	748
chr5G_TA2804	340000001	350000000	985
chr5G_TA2804	350000001	360000000	901
chr5G_TA2804	360000001	370000000	956
chr5G_TA2804	370000001	380000000	534
chr5G_TA2804	380000001	390000000	993
chr5G_TA2804	390000001	400000000	1079
chr5G_TA2804	400000001	410000000	950
chr5G_TA2804	410000001	420000000	1037
chr5G_TA2804	420000001	430000000	1030
chr5G_TA2804	430000001	440000000	1004
chr5G_TA2804	440000001	450000000	689
chr5G_TA2804	450000001	460000000	1074
chr5G_TA2804	460000001	470000000	1072
chr5G_TA2804	470000001	480000000	981
chr5G_TA2804	480000001	490000000	1044
chr5G_TA2804	490000001	500000000	849
chr5G_TA2804	500000001	510000000	1041
chr5G_TA2804	510000001	520000000	1032
chr5G_TA2804	520000001	530000000	1135
chr5G_TA2804	530000001	540000000	1235
chr5G_TA2804	540000001	550000000	946
chr5G_TA2804	550000001	560000000	1064
chr5G_TA2804	560000001	570000000	1205
chr5G_TA2804	570000001	580000000	1035
chr5G_TA2804	580000001	590000000	1104
chr5G_TA2804	590000001	600000000	1124
chr5G_TA2804	600000001	610000000	1083
chr5G_TA2804	610000001	620000000	958
chr5G_TA2804	620000001	630000000	1031
chr5G_TA2804	630000001	640000000	1178
chr5G_TA2804	640000001	649451578	1103
chr6G_TA2804	1	10000000	962
chr6G_TA2804	10000001	20000000	1043
chr6G_TA2804	20000001	30000000	1204
chr6G_TA2804	30000001	40000000	1181
chr6G_TA2804	40000001	50000000	1044
chr6G_TA2804	50000001	60000000	1230
chr6G_TA2804	60000001	70000000	1471
chr6G_TA2804	70000001	80000000	1419
chr6G_TA2804	80000001	90000000	1297
chr6G_TA2804	90000001	100000000	1316
chr6G_TA2804	100000001	110000000	1294
chr6G_TA2804	110000001	120000000	1100
chr6G_TA2804	120000001	130000000	1306
chr6G_TA2804	130000001	140000000	1280
chr6G_TA2804	140000001	150000000	1308
chr6G_TA2804	150000001	160000000	1341
chr6G_TA2804	160000001	170000000	1394
chr6G_TA2804	170000001	180000000	1251
chr6G_TA2804	180000001	190000000	1208
chr6G_TA2804	190000001	200000000	1231
chr6G_TA2804	200000001	210000000	1263
chr6G_TA2804	210000001	220000000	1040
chr6G_TA2804	220000001	230000000	1188
chr6G_TA2804	230000001	240000000	1345
chr6G_TA2804	240000001	250000000	1151
chr6G_TA2804	250000001	260000000	1038
chr6G_TA2804	260000001	270000000	802
chr6G_TA2804	270000001	280000000	845
chr6G_TA2804	280000001	290000000	645
chr6G_TA2804	290000001	300000000	697
chr6G_TA2804	300000001	310000000	479
chr6G_TA2804	310000001	320000000	839
chr6G_TA2804	320000001	330000000	877
chr6G_TA2804	330000001	340000000	827
chr6G_TA2804	340000001	350000000	1018
chr6G_TA2804	350000001	360000000	782
chr6G_TA2804	360000001	370000000	1123
chr6G_TA2804	370000001	380000000	1238
chr6G_TA2804	380000001	390000000	1063
chr6G_TA2804	390000001	400000000	1319
chr6G_TA2804	400000001	410000000	1060
chr6G_TA2804	410000001	420000000	1315
chr6G_TA2804	420000001	430000000	1415
chr6G_TA2804	430000001	440000000	1175
chr6G_TA2804	440000001	450000000	1380
chr6G_TA2804	450000001	460000000	1326
chr6G_TA2804	460000001	470000000	1480
chr6G_TA2804	470000001	480000000	1265
chr6G_TA2804	480000001	490000000	1388
chr6G_TA2804	490000001	500000000	722
chr6G_TA2804	500000001	510000000	1524
chr6G_TA2804	510000001	520000000	1522
chr6G_TA2804	520000001	530000000	1244
chr6G_TA2804	530000001	540000000	1242
chr6G_TA2804	540000001	550000000	1398
chr6G_TA2804	550000001	560000000	1420
chr6G_TA2804	560000001	570000000	1333
chr6G_TA2804	570000001	580000000	1364
chr6G_TA2804	580000001	590000000	1330
chr6G_TA2804	590000001	599005360	1073
chr7G_TA2804	1	10000000	1116
chr7G_TA2804	10000001	20000000	1222
chr7G_TA2804	20000001	30000000	1374
chr7G_TA2804	30000001	40000000	1247
chr7G_TA2804	40000001	50000000	1408
chr7G_TA2804	50000001	60000000	1187
chr7G_TA2804	60000001	70000000	1269
chr7G_TA2804	70000001	80000000	1455
chr7G_TA2804	80000001	90000000	1103
chr7G_TA2804	90000001	100000000	1134
chr7G_TA2804	100000001	110000000	1310
chr7G_TA2804	110000001	120000000	1249
chr7G_TA2804	120000001	130000000	1272
chr7G_TA2804	130000001	140000000	1139
chr7G_TA2804	140000001	150000000	1254
chr7G_TA2804	150000001	160000000	1037
chr7G_TA2804	160000001	170000000	1329
chr7G_TA2804	170000001	180000000	1477
chr7G_TA2804	180000001	190000000	1063
chr7G_TA2804	190000001	200000000	1391
chr7G_TA2804	200000001	210000000	1422
chr7G_TA2804	210000001	220000000	1296
chr7G_TA2804	220000001	230000000	1450
chr7G_TA2804	230000001	240000000	1287
chr7G_TA2804	240000001	250000000	1588
chr7G_TA2804	250000001	260000000	1465
chr7G_TA2804	260000001	270000000	1388
chr7G_TA2804	270000001	280000000	1272
chr7G_TA2804	280000001	290000000	1264
chr7G_TA2804	290000001	300000000	1297
chr7G_TA2804	300000001	310000000	997
chr7G_TA2804	310000001	320000000	1223
chr7G_TA2804	320000001	330000000	797
chr7G_TA2804	330000001	340000000	834
chr7G_TA2804	340000001	350000000	1019
chr7G_TA2804	350000001	360000000	608
chr7G_TA2804	360000001	370000000	1040
chr7G_TA2804	370000001	380000000	996
chr7G_TA2804	380000001	390000000	941
chr7G_TA2804	390000001	400000000	1181
chr7G_TA2804	400000001	410000000	1296
chr7G_TA2804	410000001	420000000	1407
chr7G_TA2804	420000001	430000000	1311
chr7G_TA2804	430000001	440000000	1211
chr7G_TA2804	440000001	450000000	1293
chr7G_TA2804	450000001	460000000	1362
chr7G_TA2804	460000001	470000000	1589
chr7G_TA2804	470000001	480000000	1334
chr7G_TA2804	480000001	490000000	1430
chr7G_TA2804	490000001	500000000	1315
chr7G_TA2804	500000001	510000000	1556
chr7G_TA2804	510000001	520000000	1349
chr7G_TA2804	520000001	530000000	1408
chr7G_TA2804	530000001	540000000	1286
chr7G_TA2804	540000001	550000000	1209
chr7G_TA2804	550000001	560000000	1414
chr7G_TA2804	560000001	570000000	1418
chr7G_TA2804	570000001	580000000	1021
chr7G_TA2804	580000001	590000000	1288
chr7G_TA2804	590000001	600000000	1536
chr7G_TA2804	600000001	610000000	1404
chr7G_TA2804	610000001	620000000	1345
chr7G_TA2804	620000001	630000000	1308
chr7G_TA2804	630000001	640000000	1150
chr7G_TA2804	640000001	650000000	1284
chr7G_TA2804	650000001	660000000	1285
chr7G_TA2804	660000001	670000000	1293
chr7G_TA2804	670000001	680000000	1055
chr7G_TA2804	680000001	690000000	1343
chr7G_TA2804	690000001	696135035	734
